Group	Site	Latitude	Longitude	Location	Habitat	Hard.bottoms	Shelf.area	Depth	Date	Taxa	Abun	Dimensions	Source
Central	El Cabron	2787245556	-1538277778	Canary Islands.Gran Canaria Island.El Cabron.EC-2	Reef	16	412.1	13	6/26/2017	NA	0	100	NEA.synthesis
Central	El Cabron	2787245556	-1538277778	Canary Islands.Gran Canaria Island.El Cabron.EC-3	Reef	16	412.1	12	6/26/2017	NA	0	100	NEA.synthesis
Central	El Cabron	2787245556	-1538277778	Canary Islands.Gran Canaria Island.El Cabron.EC-4	Reef	16	412.1	12	6/26/2017	NA	0	100	NEA.synthesis
Central	El Cabron	2787245556	-1538277778	Canary Islands.Gran Canaria Island.El Cabron.EC-5	Reef	16	412.1	11	6/26/2017	NA	0	100	NEA.synthesis
Central	Sardina del Norte	2815190833	-1569638889	Canary Islands.Gran Canaria Island.Sardina del Norte.SN-1	Reef	16	412.1	12	6/19/2017	NA	0	100	NEA.synthesis
Central	Sardina del Norte	2815190833	-1569638889	Canary Islands.Gran Canaria Island.Sardina del Norte.SN-2	Reef	16	412.1	12	6/19/2017	NA	0	100	NEA.synthesis
Central	Sardina del Norte	2815190833	-1569638889	Canary Islands.Gran Canaria Island.Sardina del Norte.SN-3	Reef	16	412.1	6	6/19/2017	NA	0	100	NEA.synthesis
Central	Sardina del Norte	2815190833	-1569638889	Canary Islands.Gran Canaria Island.Sardina del Norte.SN-4	Reef	16	412.1	6	6/19/2017	NA	0	100	NEA.synthesis
Central	Sardina del Norte	2815190833	-1569638889	Canary Islands.Gran Canaria Island.Sardina del Norte.SN-5	Reef	16	412.1	7	6/19/2017	NA	0	100	NEA.synthesis
Central	Tufia	2796286389	-1537972222	Canary Islands.Gran Canaria Island.Tufia.TF-1	Reef	16	412.1	9	6/21/2017	NA	0	100	NEA.synthesis
Central	Tufia	2796286389	-1537972222	Canary Islands.Gran Canaria Island.Tufia.TF-2	Reef	16	412.1	10	6/21/2017	NA	0	100	NEA.synthesis
Central	Tufia	2796286389	-1537972222	Canary Islands.Gran Canaria Island.Tufia.TF-3	Reef	16	412.1	7	6/21/2017	NA	0	100	NEA.synthesis
Central	Tufia	2796286389	-1537972222	Canary Islands.Gran Canaria Island.Tufia.TF-4	Reef	16	412.1	8	6/21/2017	NA	0	100	NEA.synthesis
Central	Tufia	2796286389	-1537972222	Canary Islands.Gran Canaria Island.Tufia.TF-5	Reef	16	412.1	8	6/21/2017	NA	0	100	NEA.synthesis
Central	Salinetas	2798298889	-1537805556	Canary Islands.Gran Canaria Island.Salinetas.S-1	Reef	16	412.1	10	6/21/2017	NA	0	100	NEA.synthesis
Central	Salinetas	2798298889	-1537805556	Canary Islands.Gran Canaria Island.Salinetas.S-2	Reef	16	412.1	10	6/21/2017	NA	0	100	NEA.synthesis
Central	Salinetas	2798298889	-1537805556	Canary Islands.Gran Canaria Island.Salinetas.S-3	Reef	16	412.1	5	6/21/2017	NA	0	100	NEA.synthesis
Central	Salinetas	2798298889	-1537805556	Canary Islands.Gran Canaria Island.Salinetas.S-4	Reef	16	412.1	5	6/21/2017	NA	0	100	NEA.synthesis
Central	Salinetas	2798298889	-1537805556	Canary Islands.Gran Canaria Island.Salinetas.S-5	Reef	16	412.1	6	6/21/2017	NA	0	100	NEA.synthesis
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	12/01/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
Central	GranCanaria/Gando-Arinaga	463905	3089559	Canary Island. GC. Arinaga	C. nodosa	16	412.1	12	05/02/2000	NA	0	100	Tuya. F. Reuss. G. M.. Martín. J. A.. & Luque. A. (2004). Evaluación de las comunidades ícticas litorales de la zona propuesta como Reserva Marina Gando-Arinaga (Gran Canaria. Islas Canarias) mediante muestreos visuales TT  - Visual assessment of the coastal fish assemblages from the area of the proposed Gando-A. Ciencias Marinas. 30(1b). 259–278. http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-38802004000200010&lang=es%0Ahttp://www.scielo.org.mx/pdf/ciemar/v30n1b/v30n1ba10.pdf
